user_id, gender, age, country, subscription_type, listening_time, songs_played_per_day, skip_rate, device_type, ads_listened_per_week, offline_listening, is_churned
   7407, Female,  37, DE     , Premium          ,             37,                   55,      0.44, Desktop    ,                     0,                 1, No
   7408, Other ,  41, US     , Student          ,            177,                   85,      0.28, Web        ,                     0,                 1, No
   7409, Female,  42, PK     , Premium          ,            190,                   36,      0.21, Mobile     ,                     0,                 1, No
   7410, Male  ,  49, US     , Premium          ,            242,                   14,      0.4 , Mobile     ,                     0,                 1, No
   7411, Male  ,  36, FR     , Free             ,             55,                   42,      0.27, Web        ,                    42,                 0, No
   7412, Other ,  37, CA     , Family           ,             69,                   47,      0.22, Desktop    ,                     0,                 1, No
   7413, Female,  40, PK     , Family           ,             12,                   25,      0.03, Desktop    ,                     0,                 1, No
   7414, Female,  24, PK     , Family           ,            174,                   94,      0.3 , Web        ,                     0,                 1, No
   7415, Female,  36, UK     , Premium          ,             75,                   93,      0.59, Mobile     ,                     0,                 1, Yes
   7416, Other ,  50, FR     , Student          ,            293,                   25,      0.59, Web        ,                     0,                 1, Yes
   7417, Female,  58, PK     , Free             ,             97,                   30,      0.02, Desktop    ,                    36,                 0, Yes
   7418, Other ,  25, IN     , Student          ,            272,                   31,      0.37, Desktop    ,                     0,                 1, No
   7419, Male  ,  58, PK     , Family           ,             50,                   51,      0.25, Desktop    ,                     0,                 1, No
   7420, Other ,  43, DE     , Family           ,            132,                   25,      0.27, Desktop    ,                     0,                 1, No
   7421, Female,  30, UK     , Premium          ,             68,                   54,      0.16, Web        ,                     0,                 1, No
   7422, Female,  33, IN     , Family           ,             27,                   12,      0.04, Web        ,                     0,                 1, Yes
   7423, Other ,  17, CA     , Free             ,             22,                   97,      0.49, Mobile     ,                    18,                 0, Yes
   7424, Male  ,  24, DE     , Free             ,             64,                   96,      0.08, Desktop    ,                     8,                 0, No
   7425, Male  ,  42, US     , Student          ,             98,                   48,      0.27, Web        ,                     0,                 1, No
   7426, Other ,  34, DE     , Premium          ,            187,                   41,      0.59, Mobile     ,                     0,                 1, No
   7427, Male  ,  47, IN     , Premium          ,            153,                   56,      0.03, Web        ,                     0,                 1, Yes
   7428, Female,  22, IN     , Free             ,            237,                   40,      0.46, Web        ,                    13,                 0, No
   7429, Other ,  33, FR     , Family           ,             52,                   72,      0.5 , Web        ,                     0,                 1, No
   7430, Female,  41, AU     , Family           ,             84,                   13,      0.44, Web        ,                     0,                 1, No
   7431, Female,  26, CA     , Free             ,            209,                   41,      0.59, Web        ,                    45,                 0, Yes
   7432, Male  ,  37, UK     , Student          ,            264,                   40,      0.35, Mobile     ,                     0,                 1, Yes
   7433, Other ,  28, CA     , Family           ,            185,                   45,      0.3 , Web        ,                     0,                 1, No
   7434, Other ,  58, AU     , Premium          ,            171,                   97,      0.03, Web        ,                     0,                 1, No
   7435, Male  ,  18, US     , Student          ,            174,                    1,      0.3 , Web        ,                     0,                 1, No
   7436, Male  ,  16, CA     , Free             ,            164,                   82,      0.57, Desktop    ,                    21,                 0, No
   7437, Other ,  54, IN     , Premium          ,            240,                   77,      0.25, Mobile     ,                     0,                 1, No
   7438, Male  ,  48, FR     , Free             ,            162,                   68,      0.39, Desktop    ,                    44,                 0, No
   7439, Male  ,  21, IN     , Premium          ,            154,                   96,      0.25, Mobile     ,                     0,                 1, No
   7440, Other ,  26, IN     , Free             ,             32,                   58,      0.01, Web        ,                    42,                 0, No
   7441, Male  ,  24, CA     , Family           ,            283,                   75,      0.11, Desktop    ,                     0,                 1, Yes
   7442, Male  ,  49, UK     , Family           ,            252,                   91,      0.26, Mobile     ,                     0,                 1, No
   7443, Male  ,  57, FR     , Student          ,             75,                    7,      0.21, Mobile     ,                     0,                 1, No
   7444, Male  ,  22, PK     , Family           ,             59,                   54,      0.03, Desktop    ,                     0,                 1, No
   7445, Female,  23, UK     , Premium          ,            221,                   41,      0.3 , Desktop    ,                     0,                 1, No
   7446, Male  ,  16, DE     , Family           ,            238,                    1,      0.09, Desktop    ,                     0,                 1, No
   7447, Female,  57, UK     , Student          ,            249,                   52,      0.31, Web        ,                     0,                 1, No
   7448, Female,  50, FR     , Student          ,             66,                   91,      0.38, Desktop    ,                     0,                 1, No
   7449, Other ,  31, AU     , Free             ,            112,                   17,      0.37, Web        ,                    42,                 0, No
   7450, Female,  44, UK     , Free             ,            115,                   54,      0.49, Web        ,                     8,                 0, Yes
   7451, Female,  41, FR     , Student          ,             67,                   79,      0.14, Mobile     ,                     0,                 1, No
   7452, Male  ,  22, PK     , Premium          ,            143,                    3,      0.54, Mobile     ,                     0,                 1, No
   7453, Female,  36, AU     , Premium          ,            131,                   46,      0.32, Mobile     ,                     0,                 1, No
   7454, Female,  55, FR     , Student          ,            112,                   44,      0.03, Web        ,                     0,                 1, No
   7455, Other ,  27, CA     , Student          ,            167,                   87,      0.55, Web        ,                     0,                 1, No
   7456, Female,  23, IN     , Student          ,            265,                    4,      0.47, Web        ,                     0,                 1, Yes
   7457, Other ,  53, DE     , Family           ,            154,                   13,      0.21, Web        ,                     0,                 1, No
   7458, Male  ,  19, DE     , Student          ,             57,                   73,      0.5 , Desktop    ,                     0,                 1, No
   7459, Male  ,  35, AU     , Student          ,            285,                   83,      0.39, Desktop    ,                     0,                 1, Yes
   7460, Female,  31, IN     , Free             ,            123,                   60,      0.17, Web        ,                    17,                 0, No
   7461, Female,  42, US     , Free             ,            140,                   20,      0.37, Desktop    ,                    35,                 0, No
   7462, Female,  35, PK     , Free             ,            178,                   31,      0.59, Web        ,                    36,                 0, No
   7463, Other ,  35, FR     , Family           ,             27,                   68,      0.25, Mobile     ,                     0,                 1, No
   7464, Other ,  57, FR     , Family           ,            120,                   83,      0.39, Mobile     ,                     0,                 1, No
   7465, Male  ,  32, DE     , Free             ,             20,                   67,      0.12, Web        ,                    16,                 0, Yes
   7466, Other ,  59, PK     , Student          ,            127,                   54,      0.52, Web        ,                     0,                 1, No
   7467, Other ,  34, AU     , Student          ,            190,                   19,      0.45, Mobile     ,                     0,                 1, No
   7468, Male  ,  49, DE     , Family           ,            162,                   13,      0.49, Web        ,                     0,                 1, Yes
   7469, Other ,  38, AU     , Family           ,            142,                   68,      0.23, Web        ,                     0,                 1, No
   7470, Other ,  30, CA     , Free             ,            152,                   54,      0.19, Desktop    ,                    20,                 0, No
   7471, Male  ,  55, IN     , Free             ,            203,                    4,      0.31, Mobile     ,                    10,                 0, No
   7472, Male  ,  34, PK     , Family           ,             64,                   22,      0.38, Mobile     ,                     0,                 1, No
   7473, Female,  52, AU     , Family           ,             36,                   95,      0.04, Desktop    ,                     0,                 1, No
   7474, Male  ,  50, PK     , Free             ,             62,                   78,      0.52, Desktop    ,                    41,                 0, No
   7475, Female,  25, IN     , Premium          ,            112,                   18,      0.42, Desktop    ,                     0,                 1, No
   7476, Other ,  43, PK     , Premium          ,            165,                   76,      0.48, Web        ,                     0,                 1, No
   7477, Male  ,  46, FR     , Student          ,            188,                   83,      0.15, Mobile     ,                     0,                 1, No
   7478, Female,  46, PK     , Family           ,            224,                   16,      0.52, Desktop    ,                     0,                 1, Yes
   7479, Male  ,  54, CA     , Premium          ,            275,                   47,      0.11, Desktop    ,                     0,                 1, No
   7480, Female,  47, PK     , Free             ,            150,                   66,      0.1 , Mobile     ,                    14,                 0, No
   7481, Male  ,  51, CA     , Free             ,             78,                   93,      0.27, Desktop    ,                    37,                 0, Yes
   7482, Male  ,  42, IN     , Free             ,             89,                   99,      0.21, Web        ,                    15,                 0, No
   7483, Male  ,  30, UK     , Premium          ,             75,                    5,      0.02, Web        ,                     0,                 1, Yes
   7484, Female,  42, AU     , Free             ,             54,                   24,      0.31, Mobile     ,                    33,                 0, No
   7485, Male  ,  53, US     , Free             ,             27,                   14,      0.2 , Mobile     ,                    21,                 0, No
   7486, Female,  50, DE     , Family           ,            260,                   54,      0.55, Web        ,                     0,                 1, No
   7487, Male  ,  48, PK     , Student          ,            123,                   70,      0.41, Mobile     ,                     0,                 1, Yes
   7488, Female,  21, AU     , Premium          ,             86,                   48,      0.43, Desktop    ,                     0,                 1, No
   7489, Female,  23, PK     , Family           ,            286,                   57,      0.57, Web        ,                     0,                 1, No
   7490, Male  ,  40, IN     , Free             ,             38,                   54,      0.24, Web        ,                    26,                 0, No
   7491, Other ,  35, FR     , Free             ,             15,                   65,      0.18, Desktop    ,                    45,                 0, No
   7492, Other ,  32, FR     , Premium          ,            139,                   69,      0.56, Desktop    ,                     0,                 1, No
   7493, Male  ,  29, UK     , Family           ,            186,                   57,      0.38, Mobile     ,                     0,                 1, Yes
   7494, Female,  25, FR     , Free             ,             26,                   63,      0.21, Web        ,                    14,                 0, No
   7495, Male  ,  48, PK     , Premium          ,             89,                   49,      0.05, Mobile     ,                     0,                 1, No
   7496, Male  ,  46, AU     , Premium          ,            250,                   47,      0.31, Desktop    ,                     0,                 1, Yes
   7497, Female,  52, IN     , Premium          ,            152,                   13,      0.01, Mobile     ,                     0,                 1, No
   7498, Female,  18, AU     , Student          ,            221,                   21,      0.29, Mobile     ,                     0,                 1, Yes
   7499, Male  ,  35, DE     , Family           ,            120,                    6,      0.19, Desktop    ,                     0,                 1, No
   7500, Other ,  45, AU     , Premium          ,            216,                    4,      0.02, Web        ,                     0,                 1, No
   7501, Male  ,  29, IN     , Family           ,            292,                   21,      0.43, Mobile     ,                     0,                 1, No
   7502, Female,  27, PK     , Free             ,             99,                   79,      0.37, Desktop    ,                     7,                 0, No
   7503, Female,  27, US     , Student          ,             52,                   35,      0.11, Mobile     ,                     0,                 1, No
   7504, Other ,  49, DE     , Student          ,            233,                   78,      0.31, Mobile     ,                     0,                 1, Yes
   7505, Female,  18, AU     , Free             ,             91,                   91,      0.22, Mobile     ,                    23,                 0, No
   7506, Male  ,  40, IN     , Free             ,             64,                    4,      0.1 , Desktop    ,                    32,                 0, No
   7507, Other ,  44, DE     , Free             ,            224,                    6,      0.21, Web        ,                    44,                 0, No
   7508, Female,  22, FR     , Student          ,             48,                   11,      0.15, Mobile     ,                     0,                 1, No
   7509, Other ,  54, AU     , Premium          ,            253,                   34,      0.41, Mobile     ,                     0,                 1, No
   7510, Female,  30, FR     , Free             ,            235,                   69,      0.48, Desktop    ,                    30,                 0, Yes
   7511, Other ,  20, FR     , Free             ,            258,                   60,      0.12, Mobile     ,                     5,                 0, No
   7512, Other ,  51, IN     , Student          ,             27,                   35,      0.33, Mobile     ,                     0,                 1, No
   7513, Other ,  40, IN     , Premium          ,            174,                   95,      0.19, Desktop    ,                     0,                 1, No
   7514, Other ,  49, PK     , Free             ,            158,                   54,      0.44, Desktop    ,                     5,                 0, No
   7515, Female,  40, IN     , Free             ,            227,                    3,      0.58, Desktop    ,                    31,                 0, No
   7516, Male  ,  36, US     , Student          ,             40,                   61,      0.17, Web        ,                     0,                 1, No
   7517, Male  ,  35, FR     , Free             ,            154,                   91,      0.57, Web        ,                    20,                 0, Yes
   7518, Male  ,  30, AU     , Premium          ,            269,                   21,      0.53, Desktop    ,                     0,                 1, No
   7519, Female,  27, UK     , Student          ,             69,                   52,      0.19, Mobile     ,                     0,                 1, Yes
   7520, Female,  53, FR     , Free             ,             64,                   20,      0.35, Web        ,                    44,                 0, No
   7521, Male  ,  42, IN     , Student          ,             74,                   51,      0.27, Mobile     ,                     0,                 1, No
   7522, Male  ,  54, DE     , Student          ,             62,                   19,      0.35, Mobile     ,                     0,                 1, Yes
   7523, Other ,  24, DE     , Student          ,            246,                   96,      0.24, Mobile     ,                     0,                 1, No
   7524, Female,  20, AU     , Premium          ,             18,                    9,      0.05, Desktop    ,                     0,                 1, Yes
   7525, Female,  24, CA     , Premium          ,             60,                   12,      0.1 , Web        ,                     0,                 1, No
   7526, Other ,  24, AU     , Student          ,             26,                    2,      0.57, Mobile     ,                     0,                 1, Yes
   7527, Female,  58, PK     , Student          ,             57,                   68,      0.53, Desktop    ,                     0,                 1, No
   7528, Other ,  56, US     , Student          ,             93,                   83,      0.02, Mobile     ,                     0,                 1, No
   7529, Other ,  56, CA     , Student          ,            293,                   60,      0.4 , Mobile     ,                     0,                 1, No
   7530, Male  ,  40, CA     , Student          ,            176,                   95,      0.03, Web        ,                     0,                 1, No
   7531, Other ,  20, DE     , Free             ,            133,                   19,      0.27, Desktop    ,                    35,                 0, No
   7532, Male  ,  47, DE     , Student          ,            292,                   27,      0.58, Desktop    ,                     0,                 1, No
   7533, Other ,  35, CA     , Premium          ,            202,                   39,      0.09, Web        ,                     0,                 1, No
   7534, Other ,  42, AU     , Family           ,            174,                   92,      0.2 , Mobile     ,                     0,                 1, No
   7535, Other ,  20, IN     , Premium          ,            184,                   10,      0.14, Desktop    ,                     0,                 1, Yes
   7536, Male  ,  26, IN     , Family           ,            273,                   38,      0.39, Web        ,                     0,                 1, Yes
   7537, Female,  57, IN     , Family           ,            207,                   32,      0.13, Desktop    ,                     0,                 1, Yes
   7538, Male  ,  47, US     , Free             ,            120,                   35,      0.46, Web        ,                    26,                 0, No
   7539, Male  ,  53, UK     , Family           ,             52,                   65,      0.47, Desktop    ,                     0,                 1, No
   7540, Male  ,  20, US     , Premium          ,             31,                   36,      0.38, Desktop    ,                     0,                 1, No
   7541, Male  ,  41, IN     , Family           ,            297,                    3,      0.21, Mobile     ,                     0,                 1, No
   7542, Male  ,  22, UK     , Family           ,             64,                   78,      0.56, Mobile     ,                     0,                 1, No
   7543, Other ,  37, FR     , Free             ,            256,                   79,      0.22, Mobile     ,                    25,                 0, No
   7544, Female,  22, IN     , Family           ,            288,                   88,      0.17, Web        ,                     0,                 1, Yes
   7545, Female,  42, PK     , Student          ,             23,                   33,      0.41, Desktop    ,                     0,                 1, No
   7546, Female,  41, AU     , Student          ,             71,                   64,      0.01, Web        ,                     0,                 1, Yes
   7547, Female,  28, IN     , Family           ,            286,                   97,      0.24, Desktop    ,                     0,                 1, No
   7548, Male  ,  42, US     , Premium          ,            133,                    1,      0.03, Mobile     ,                     0,                 1, No
   7549, Male  ,  41, DE     , Student          ,            268,                    1,      0.41, Desktop    ,                     0,                 1, No
   7550, Other ,  49, US     , Free             ,             92,                   59,      0.11, Web        ,                    23,                 0, No
   7551, Other ,  44, CA     , Family           ,            124,                   41,      0.59, Web        ,                     0,                 1, No
   7552, Male  ,  18, IN     , Premium          ,            102,                   43,      0.36, Web        ,                     0,                 1, No
   7553, Other ,  35, AU     , Family           ,            172,                   22,      0.23, Mobile     ,                     0,                 1, No
   7554, Male  ,  43, US     , Premium          ,             32,                   94,      0.06, Web        ,                     0,                 1, No
   7555, Other ,  48, IN     , Family           ,            279,                   49,      0.15, Mobile     ,                     0,                 1, No
   7556, Female,  47, DE     , Premium          ,            266,                   72,      0.08, Web        ,                     0,                 1, No
   7557, Other ,  34, AU     , Free             ,            254,                   69,      0.32, Web        ,                    20,                 0, Yes
   7558, Female,  29, US     , Family           ,             18,                   51,      0.12, Mobile     ,                     0,                 1, No
   7559, Other ,  18, US     , Student          ,             70,                   90,      0.21, Web        ,                     0,                 1, No
   7560, Female,  28, FR     , Student          ,             25,                   69,      0.25, Web        ,                     0,                 1, No
   7561, Male  ,  50, IN     , Student          ,            209,                   10,      0.07, Desktop    ,                     0,                 1, No
   7562, Other ,  19, PK     , Free             ,            288,                   29,      0.13, Web        ,                    41,                 0, No
   7563, Other ,  52, CA     , Free             ,            197,                   62,      0.03, Web        ,                    29,                 0, Yes
   7564, Other ,  37, IN     , Premium          ,            293,                   96,      0.55, Web        ,                     0,                 1, No
   7565, Other ,  22, UK     , Student          ,            122,                   80,      0.56, Web        ,                     0,                 1, No
   7566, Male  ,  39, UK     , Premium          ,            194,                    6,      0.09, Mobile     ,                     0,                 1, Yes
   7567, Male  ,  59, PK     , Family           ,            235,                   39,      0.28, Web        ,                     0,                 1, No
   7568, Male  ,  22, FR     , Free             ,             27,                    8,      0.48, Desktop    ,                    38,                 0, No
   7569, Male  ,  46, DE     , Free             ,             60,                   75,      0.57, Web        ,                    42,                 0, No
   7570, Other ,  39, DE     , Premium          ,            131,                   63,      0.01, Desktop    ,                     0,                 1, No
   7571, Male  ,  49, US     , Premium          ,            146,                   77,      0.4 , Desktop    ,                     0,                 1, Yes
   7572, Other ,  40, DE     , Student          ,             65,                   95,      0.1 , Desktop    ,                     0,                 1, No
   7573, Male  ,  42, AU     , Student          ,            125,                   27,      0.1 , Desktop    ,                     0,                 1, No
   7574, Female,  37, IN     , Premium          ,            108,                   97,      0.21, Mobile     ,                     0,                 1, No
   7575, Female,  51, DE     , Free             ,            212,                   64,      0.48, Desktop    ,                    10,                 0, No
   7576, Other ,  34, US     , Student          ,            260,                   97,      0.23, Desktop    ,                     0,                 1, No
   7577, Male  ,  46, PK     , Premium          ,            185,                   93,      0.46, Mobile     ,                     0,                 1, No
   7578, Other ,  22, PK     , Family           ,            155,                   57,      0.6 , Mobile     ,                     0,                 1, No
   7579, Male  ,  35, PK     , Premium          ,            241,                   33,      0.04, Desktop    ,                     0,                 1, No
   7580, Male  ,  58, IN     , Premium          ,            227,                   82,      0.42, Desktop    ,                     0,                 1, Yes
   7581, Other ,  32, PK     , Free             ,            182,                   30,      0.47, Desktop    ,                    25,                 0, Yes
   7582, Male  ,  41, AU     , Premium          ,            274,                   55,      0.5 , Web        ,                     0,                 1, No
   7583, Male  ,  30, DE     , Premium          ,            107,                   95,      0.27, Mobile     ,                     0,                 1, No
   7584, Female,  36, IN     , Premium          ,            250,                   44,      0.31, Mobile     ,                     0,                 1, No
   7585, Other ,  25, CA     , Premium          ,            237,                   28,      0.03, Mobile     ,                     0,                 1, Yes
   7586, Other ,  49, US     , Free             ,            182,                   81,      0.6 , Web        ,                    32,                 0, No
   7587, Other ,  38, IN     , Free             ,            134,                   93,      0.12, Mobile     ,                    47,                 0, Yes
   7588, Male  ,  28, DE     , Premium          ,             48,                   80,      0.57, Mobile     ,                     0,                 1, Yes
   7589, Female,  32, CA     , Family           ,            249,                   97,      0.41, Desktop    ,                     0,                 1, No
   7590, Other ,  52, AU     , Free             ,            184,                   10,      0.27, Web        ,                    11,                 0, No
   7591, Female,  24, DE     , Free             ,            227,                   92,      0.07, Mobile     ,                    43,                 0, Yes
   7592, Male  ,  42, PK     , Free             ,            240,                   34,      0.5 , Desktop    ,                    30,                 0, No
   7593, Male  ,  30, US     , Premium          ,             82,                   81,      0.41, Web        ,                     0,                 1, No
   7594, Male  ,  54, CA     , Premium          ,            179,                   10,      0.14, Desktop    ,                     0,                 1, No
   7595, Female,  17, PK     , Free             ,            234,                   98,      0.4 , Mobile     ,                    25,                 0, No
   7596, Other ,  53, US     , Premium          ,            254,                   11,      0.04, Web        ,                     0,                 1, No
   7597, Male  ,  48, FR     , Family           ,             59,                   96,      0.41, Mobile     ,                     0,                 1, No
   7598, Female,  44, IN     , Student          ,             10,                   81,      0.55, Mobile     ,                     0,                 1, No
   7599, Male  ,  17, CA     , Family           ,            288,                    8,      0.37, Desktop    ,                     0,                 1, No
   7600, Other ,  48, CA     , Family           ,            148,                   90,      0.1 , Mobile     ,                     0,                 1, No
   7601, Female,  42, AU     , Family           ,             55,                   30,      0.23, Desktop    ,                     0,                 1, Yes
   7602, Female,  37, CA     , Student          ,            287,                   15,      0.34, Desktop    ,                     0,                 1, No
   7603, Male  ,  28, FR     , Premium          ,            150,                   88,      0.16, Desktop    ,                     0,                 1, No
   7604, Female,  17, US     , Family           ,            136,                   58,      0.51, Web        ,                     0,                 1, No
   7605, Other ,  23, DE     , Premium          ,             89,                   58,      0.4 , Desktop    ,                     0,                 1, No
   7606, Female,  45, US     , Student          ,             11,                   16,      0.58, Mobile     ,                     0,                 1, No
   7607, Male  ,  49, FR     , Family           ,            163,                   54,      0.57, Desktop    ,                     0,                 1, No
   7608, Other ,  53, DE     , Student          ,            129,                   54,      0.12, Desktop    ,                     0,                 1, No
   7609, Male  ,  20, FR     , Student          ,            144,                   62,      0.19, Desktop    ,                     0,                 1, Yes
   7610, Female,  20, US     , Free             ,            119,                   69,      0.21, Mobile     ,                    38,                 0, Yes
   7611, Other ,  53, IN     , Family           ,            106,                   90,      0.32, Mobile     ,                     0,                 1, No
   7612, Female,  51, UK     , Premium          ,             46,                   23,      0.09, Desktop    ,                     0,                 1, No
   7613, Other ,  35, CA     , Premium          ,            243,                   65,      0.55, Mobile     ,                     0,                 1, No
   7614, Female,  46, US     , Free             ,            268,                   45,      0.19, Mobile     ,                     6,                 0, No
   7615, Other ,  56, PK     , Premium          ,            210,                    2,      0.52, Desktop    ,                     0,                 1, No
   7616, Other ,  17, CA     , Free             ,            179,                   92,      0.53, Web        ,                     6,                 0, No
   7617, Other ,  28, PK     , Student          ,            173,                   31,      0.43, Desktop    ,                     0,                 1, No
   7618, Other ,  34, FR     , Premium          ,            292,                   36,      0.32, Desktop    ,                     0,                 1, No
   7619, Female,  57, PK     , Premium          ,            147,                   74,      0.57, Web        ,                     0,                 1, Yes
   7620, Male  ,  29, US     , Premium          ,            194,                   38,      0.47, Web        ,                     0,                 1, No
   7621, Other ,  48, US     , Free             ,            287,                   44,      0.07, Web        ,                    10,                 0, No
   7622, Female,  39, AU     , Student          ,            112,                   25,      0.36, Mobile     ,                     0,                 1, No
   7623, Female,  49, FR     , Free             ,             40,                   64,      0.38, Desktop    ,                    12,                 0, Yes
   7624, Female,  50, US     , Premium          ,            199,                   26,      0.29, Desktop    ,                     0,                 1, No
   7625, Other ,  18, US     , Family           ,            198,                   31,      0.44, Desktop    ,                     0,                 1, No
   7626, Female,  43, PK     , Family           ,             77,                   78,      0.21, Mobile     ,                     0,                 1, Yes
   7627, Female,  57, FR     , Family           ,            133,                   77,      0.17, Web        ,                     0,                 1, No
   7628, Male  ,  58, AU     , Free             ,             65,                    7,      0.32, Desktop    ,                     9,                 0, No
   7629, Female,  52, DE     , Student          ,            115,                   70,      0.25, Desktop    ,                     0,                 1, No
   7630, Other ,  39, IN     , Student          ,             62,                   28,      0.56, Mobile     ,                     0,                 1, No
   7631, Female,  50, FR     , Free             ,            281,                    5,      0.21, Mobile     ,                    24,                 0, No
   7632, Other ,  39, AU     , Student          ,             65,                    3,      0.28, Mobile     ,                     0,                 1, No
   7633, Male  ,  29, PK     , Free             ,            281,                   22,      0.24, Desktop    ,                     8,                 0, No
   7634, Male  ,  40, PK     , Family           ,            249,                   95,      0.35, Web        ,                     0,                 1, Yes
   7635, Other ,  16, AU     , Premium          ,            117,                   62,      0.05, Desktop    ,                     0,                 1, No
   7636, Male  ,  19, CA     , Student          ,            244,                    7,      0.22, Mobile     ,                     0,                 1, Yes
   7637, Female,  32, UK     , Premium          ,            119,                    3,      0.42, Web        ,                     0,                 1, No
   7638, Other ,  51, DE     , Family           ,             32,                   12,      0.58, Mobile     ,                     0,                 1, No
   7639, Male  ,  18, IN     , Premium          ,            183,                   11,      0.32, Desktop    ,                     0,                 1, No
   7640, Male  ,  17, FR     , Free             ,             57,                   78,      0.57, Mobile     ,                    21,                 0, No
   7641, Male  ,  55, CA     , Student          ,            268,                   67,      0.22, Mobile     ,                     0,                 1, Yes
   7642, Male  ,  46, UK     , Free             ,            257,                   32,      0.1 , Desktop    ,                    44,                 0, No
   7643, Male  ,  21, DE     , Free             ,            146,                   46,      0.25, Web        ,                    32,                 0, No
   7644, Other ,  36, FR     , Premium          ,             88,                   47,      0.14, Mobile     ,                     0,                 1, Yes
   7645, Female,  56, US     , Premium          ,             30,                   86,      0.05, Web        ,                     0,                 1, Yes
   7646, Other ,  41, DE     , Student          ,             99,                   58,      0.59, Mobile     ,                     0,                 1, No
   7647, Other ,  52, IN     , Premium          ,             58,                   11,      0.55, Web        ,                     0,                 1, No
   7648, Female,  43, FR     , Free             ,             53,                   13,      0.38, Mobile     ,                    30,                 0, No
   7649, Male  ,  33, PK     , Family           ,            204,                   77,      0.08, Web        ,                     0,                 1, No
   7650, Other ,  49, AU     , Family           ,            165,                   16,      0.33, Mobile     ,                     0,                 1, Yes
   7651, Female,  41, UK     , Free             ,            149,                   66,      0.52, Mobile     ,                    35,                 0, Yes
   7652, Male  ,  35, IN     , Family           ,            140,                   62,      0.14, Web        ,                     0,                 1, No
   7653, Female,  20, PK     , Free             ,            224,                   34,      0.08, Mobile     ,                    19,                 0, Yes
   7654, Male  ,  46, AU     , Student          ,            255,                   21,      0.5 , Mobile     ,                     0,                 1, No
   7655, Male  ,  49, AU     , Student          ,            195,                   85,      0.16, Web        ,                     0,                 1, No
   7656, Other ,  59, UK     , Family           ,             63,                   41,      0.25, Web        ,                     0,                 1, Yes
   7657, Male  ,  26, US     , Student          ,            193,                   53,      0.38, Web        ,                     0,                 1, No
   7658, Male  ,  35, FR     , Premium          ,            234,                   13,      0.04, Web        ,                     0,                 1, Yes
   7659, Female,  52, UK     , Student          ,             49,                   15,      0.23, Web        ,                     0,                 1, Yes
   7660, Female,  41, CA     , Student          ,            125,                   24,      0.6 , Desktop    ,                     0,                 1, No
   7661, Female,  41, CA     , Premium          ,             15,                   95,      0.52, Mobile     ,                     0,                 1, No
   7662, Male  ,  51, IN     , Family           ,             92,                   54,      0.08, Web        ,                     0,                 1, Yes
   7663, Female,  58, IN     , Student          ,            143,                   30,      0.41, Desktop    ,                     0,                 1, No
   7664, Male  ,  51, FR     , Student          ,            127,                   52,      0.3 , Desktop    ,                     0,                 1, No
   7665, Other ,  55, US     , Premium          ,            295,                   55,      0.54, Mobile     ,                     0,                 1, No
   7666, Female,  59, CA     , Premium          ,             19,                   97,      0.3 , Desktop    ,                     0,                 1, Yes
   7667, Female,  23, UK     , Student          ,            204,                    3,      0.15, Web        ,                     0,                 1, No
   7668, Other ,  20, FR     , Family           ,            231,                   84,      0.46, Desktop    ,                     0,                 1, No
   7669, Male  ,  53, AU     , Student          ,             28,                   87,      0.24, Mobile     ,                     0,                 1, No
   7670, Female,  54, AU     , Student          ,             79,                   76,      0.42, Web        ,                     0,                 1, No
   7671, Female,  59, IN     , Free             ,             57,                   33,      0.48, Web        ,                    12,                 0, No
   7672, Female,  56, CA     , Premium          ,            292,                   57,      0.29, Desktop    ,                     0,                 1, No
   7673, Other ,  41, CA     , Premium          ,            241,                   13,      0.13, Web        ,                     0,                 1, Yes
   7674, Female,  43, IN     , Family           ,            195,                   69,      0.55, Web        ,                     0,                 1, Yes
   7675, Female,  55, AU     , Free             ,            127,                   14,      0.08, Web        ,                    16,                 0, No
   7676, Male  ,  18, FR     , Premium          ,            182,                   35,      0.35, Mobile     ,                     0,                 1, No
   7677, Male  ,  53, UK     , Student          ,            129,                   40,      0.27, Desktop    ,                     0,                 1, No
   7678, Male  ,  20, IN     , Family           ,             29,                    6,      0.31, Web        ,                     0,                 1, No
   7679, Other ,  53, PK     , Student          ,             52,                   18,      0.53, Mobile     ,                     0,                 1, No
   7680, Male  ,  32, IN     , Student          ,             93,                    3,      0.22, Web        ,                     0,                 1, No
   7681, Male  ,  49, DE     , Student          ,             71,                   76,      0.6 , Desktop    ,                     0,                 1, Yes
   7682, Female,  29, CA     , Student          ,            155,                   22,      0.49, Mobile     ,                     0,                 1, No
   7683, Female,  58, IN     , Premium          ,            264,                   80,      0.28, Desktop    ,                     0,                 1, No
   7684, Male  ,  36, FR     , Family           ,            189,                   73,      0.14, Desktop    ,                     0,                 1, No
   7685, Female,  48, UK     , Student          ,            105,                   17,      0.32, Desktop    ,                     0,                 1, No
   7686, Female,  26, FR     , Family           ,            106,                   44,      0.17, Mobile     ,                     0,                 1, No
   7687, Other ,  55, US     , Free             ,             47,                   71,      0.23, Desktop    ,                    25,                 0, Yes
   7688, Male  ,  28, AU     , Family           ,            193,                   70,      0.22, Mobile     ,                     0,                 1, No
   7689, Male  ,  48, PK     , Family           ,            249,                   78,      0.05, Web        ,                     0,                 1, No
   7690, Other ,  41, UK     , Premium          ,             23,                   77,      0.02, Desktop    ,                     0,                 1, No
